qid,vid,duration_bin,cohort,condition,replicate,layer,top_k,mean_gt_distance_sec,mean_hard_distance_sec,median_gt_distance_sec,median_hard_distance_sec,n_refs_closer_gt,n_refs_closer_hard,n_refs_tied,final_gt_center_density,final_hard_center_density,final_center_density_tolerance_sec,reference_centers_sec
--0w1YA1Hm4_3,--0w1YA1Hm4,2-5s,control,REMOVE_RANDOM,9,1,10,135.84052772521972,62.70343780517578,131.2569351196289,63.71705627441406,4,6,0,0.1,0.0,2.0,"[220.06153869628906, 133.57757568359375, 175.52439880371094, 142.96173095703125, 202.2532958984375, 227.8327178955078, 108.85091400146484, 206.60325622558594, 48.09028244018555, 80.8390121459961]"
--0w1YA1Hm4_3,--0w1YA1Hm4,2-5s,control,REMOVE_RANDOM,9,2,10,117.77571029663086,94.67562866210938,105.10143280029297,94.27896881103516,5,5,0,0.1,0.0,2.0,"[296.098388671875, 126.93558502197266, 203.3389129638672, 167.45822143554688, 228.4441375732422, 279.88116455078125, 94.37025451660156, 260.3431396484375, 14.78097152709961, 62.59212112426758]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,FULL_ACCESS,0,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.6,0.1,2.0,"[15.440359115600586, 25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,FULL_ACCESS,0,2,10,3.426463413238525,39.14521026611328,3.6149706840515137,38.39971160888672,9,1,0,0.6,0.1,2.0,"[8.926047325134277, 20.815603256225586, 39.41344451904297, 32.51633071899414, 51.10331726074219, 58.69610595703125, 68.24745178222656, 77.54838562011719, 88.57368469238281, 95.4638442993164]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_HARD,0,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.6,0.0,2.0,"[15.440359115600586, 42.887779235839844, 25.954999923706055, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_HARD,0,2,10,3.412181091308594,39.23462677001953,3.5552539825439453,38.3980827331543,9,1,0,0.6,0.0,2.0,"[8.809490203857422, 39.374759674072266, 21.17632293701172, 33.19898223876953, 51.10138702392578, 58.69477844238281, 68.21379089355469, 77.4069595336914, 88.5279541015625, 95.4608154296875]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,0,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.6,0.1,2.0,"[15.440359115600586, 25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,0,2,10,3.4084957122802733,39.130611419677734,3.613842010498047,38.39726638793945,9,1,0,0.6,0.1,2.0,"[8.923789978027344, 20.80582046508789, 39.37574005126953, 32.4022216796875, 51.098426818847656, 58.69610595703125, 68.24024200439453, 77.55841064453125, 88.58827209472656, 95.46468353271484]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,1,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.7,0.1,2.0,"[15.440359115600586, 25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,1,2,10,3.4165014266967773,39.15077590942383,3.614748954772949,38.40776824951172,9,1,0,0.7,0.1,2.0,"[8.925569534301758, 20.85348129272461, 39.411338806152344, 32.52203369140625, 51.11946487426758, 58.69607162475586, 68.24259185791016, 77.46763610839844, 88.65086364746094, 95.46983337402344]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,2,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.6,0.1,2.0,"[15.440359115600586, 25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,2,2,10,3.4187366485595705,39.13661193847656,3.615889549255371,38.39261245727539,9,1,0,0.6,0.1,2.0,"[8.921651840209961, 20.786657333374023, 39.41197204589844, 32.50331115722656, 51.09535217285156, 58.68987274169922, 68.23455047607422, 77.52669525146484, 88.57115173339844, 95.46820068359375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,3,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.6,0.1,2.0,"[15.440359115600586, 25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,3,2,10,3.4340870857238768,39.14691925048828,3.6278958320617676,38.37902069091797,9,1,0,0.6,0.1,2.0,"[8.937012672424316, 20.852157592773438, 39.42916488647461, 32.56198501586914, 51.07682418823242, 58.68122100830078, 68.2454833984375, 77.52590942382812, 88.56993103027344, 95.46348571777344]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,4,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.7,0.1,2.0,"[15.440359115600586, 25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,4,2,10,3.4165014266967773,39.15077590942383,3.614748954772949,38.40776824951172,9,1,0,0.7,0.1,2.0,"[8.925569534301758, 20.85348129272461, 39.411338806152344, 32.52203369140625, 51.11946487426758, 58.69607162475586, 68.24259185791016, 77.46763610839844, 88.65086364746094, 95.46983337402344]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,5,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.6,0.1,2.0,"[15.440359115600586, 25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,5,2,10,3.4248037338256836,39.14263153076172,3.6223325729370117,38.37553405761719,9,1,0,0.6,0.1,2.0,"[8.927511215209961, 20.820846557617188, 39.41267395019531, 32.52054977416992, 51.06821823120117, 58.68284606933594, 68.24617004394531, 77.55467224121094, 88.58380889892578, 95.46405029296875]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,6,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.6,0.1,2.0,"[15.440359115600586, 25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,6,2,10,3.4316834449768066,39.13776779174805,3.6156983375549316,38.39801025390625,9,1,0,0.6,0.1,2.0,"[8.924771308898926, 20.795791625976562, 39.417335510253906, 32.50958251953125, 51.10264205932617, 58.69337463378906, 68.25788879394531, 77.54572296142578, 88.5118179321289, 95.46829223632812]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,7,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.7,0.1,2.0,"[15.440359115600586, 25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,7,2,10,3.4247076988220213,39.129852294921875,3.6229968070983887,38.38486099243164,9,1,0,0.7,0.1,2.0,"[8.926527976989746, 20.788867950439453, 39.39349365234375, 32.49185562133789, 51.08918762207031, 58.68053436279297, 68.25198364257812, 77.53544616699219, 88.52172088623047, 95.47196960449219]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,8,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.5,0.1,2.0,"[15.440359115600586, 25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,8,2,10,3.4228108406066893,39.14179611206055,3.6149210929870605,38.372039794921875,9,1,0,0.5,0.1,2.0,"[8.927428245544434, 20.831064224243164, 39.39434814453125, 32.535884857177734, 51.04649353027344, 58.69758605957031, 68.24983978271484, 77.5516128540039, 88.57478332519531, 95.46380615234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,9,1,10,2.5490646362304688,33.36848068237305,2.244363784790039,34.62820816040039,10,0,0,0.6,0.1,2.0,"[15.440359115600586, 25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 64.93751525878906, 66.33415222167969, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_1,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,9,2,10,3.439242935180664,39.15300750732422,3.6245250701904297,38.435302734375,9,1,0,0.6,0.1,2.0,"[8.952011108398438, 20.889892578125, 39.46527862548828, 32.61212921142578, 51.167640686035156, 58.70296096801758, 68.12602233886719, 77.487548828125, 88.56787872314453, 95.4627456665039]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,FULL_ACCESS,0,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 73.15029907226562, 66.33415222167969, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,FULL_ACCESS,0,2,10,13.139418411254884,34.89324188232422,11.120429039001465,32.79877853393555,6,4,0,0.2,0.0,2.0,"[23.170156478881836, 43.10749816894531, 33.073448181152344, 52.75569152832031, 61.84186553955078, 88.95787048339844, 81.79714965820312, 72.8002700805664, 10.832590103149414, 95.60139465332031]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_HARD,0,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 45.9007568359375, 34.948787689208984, 56.35565948486328, 73.15029907226562, 66.33415222167969, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_HARD,0,2,10,13.166653251647949,34.912025451660156,11.191861152648926,32.815391540527344,6,4,0,0.2,0.0,2.0,"[23.180126190185547, 43.132503509521484, 52.789066314697266, 33.1837272644043, 61.841712951660156, 88.98287963867188, 81.78720092773438, 72.77806854248047, 10.800004959106445, 95.60521697998047]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,0,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 73.15029907226562, 66.33415222167969, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,0,2,10,13.159062385559082,34.90392303466797,11.140214920043945,32.79058074951172,6,4,0,0.2,0.0,2.0,"[23.18868064880371, 43.10263442993164, 33.10491180419922, 52.746726989746094, 61.83443069458008, 89.07172393798828, 81.822265625, 72.75628662109375, 10.824481964111328, 95.61341094970703]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,1,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 73.15029907226562, 66.33415222167969, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,1,2,10,13.159062385559082,34.90392303466797,11.140214920043945,32.79058074951172,6,4,0,0.2,0.0,2.0,"[23.18868064880371, 43.10263442993164, 33.10491180419922, 52.746726989746094, 61.83443069458008, 89.07172393798828, 81.822265625, 72.75628662109375, 10.824481964111328, 95.61341094970703]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,2,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 73.15029907226562, 66.33415222167969, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,2,2,10,13.159062385559082,34.90392303466797,11.140214920043945,32.79058074951172,6,4,0,0.2,0.0,2.0,"[23.18868064880371, 43.10263442993164, 33.10491180419922, 52.746726989746094, 61.83443069458008, 89.07172393798828, 81.822265625, 72.75628662109375, 10.824481964111328, 95.61341094970703]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,3,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 34.948787689208984, 73.15029907226562, 45.9007568359375, 56.35565948486328, 66.33415222167969, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,3,2,10,13.13311834335327,34.92810821533203,11.125609874725342,32.80707550048828,6,4,0,0.2,0.0,2.0,"[23.154117584228516, 43.11786651611328, 33.07073974609375, 89.08477783203125, 52.76951599121094, 61.84463882446289, 81.93070220947266, 72.85374450683594, 10.819519996643066, 95.58277130126953]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,4,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 66.33415222167969, 73.15029907226562, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,4,2,10,13.180063152313233,34.87065124511719,11.129149913787842,32.74062728881836,6,4,0,0.2,0.0,2.0,"[23.17138671875, 43.08829116821289, 33.06047821044922, 52.695213317871094, 61.786041259765625, 81.7630844116211, 89.09430694580078, 72.57520294189453, 10.802178382873535, 95.61746215820312]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,5,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 66.33415222167969, 73.15029907226562, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,5,2,10,13.180063152313233,34.87065124511719,11.129149913787842,32.74062728881836,6,4,0,0.2,0.0,2.0,"[23.17138671875, 43.08829116821289, 33.06047821044922, 52.695213317871094, 61.786041259765625, 81.7630844116211, 89.09430694580078, 72.57520294189453, 10.802178382873535, 95.61746215820312]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,6,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 73.15029907226562, 66.33415222167969, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,6,2,10,13.167691421508788,34.88431930541992,11.127603530883789,32.73750305175781,6,4,0,0.2,0.0,2.0,"[23.106945037841797, 43.0699462890625, 33.02496337890625, 52.70085525512695, 61.774147033691406, 89.11640930175781, 81.829833984375, 72.58610534667969, 10.769756317138672, 95.61763763427734]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,7,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 66.33415222167969, 73.15029907226562, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,7,2,10,13.180063152313233,34.87065124511719,11.129149913787842,32.74062728881836,6,4,0,0.2,0.0,2.0,"[23.17138671875, 43.08829116821289, 33.06047821044922, 52.695213317871094, 61.786041259765625, 81.7630844116211, 89.09430694580078, 72.57520294189453, 10.802178382873535, 95.61746215820312]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,8,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 73.15029907226562, 66.33415222167969, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,8,2,10,13.129448318481446,34.89579391479492,11.110396385192871,32.79887390136719,6,4,0,0.2,0.0,2.0,"[23.11204719543457, 43.1082763671875, 33.04542541503906, 52.75773620605469, 61.84001541137695, 88.93333435058594, 81.801025390625, 72.80274200439453, 10.82463264465332, 95.6060791015625]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,9,1,10,17.08191261291504,26.968481063842773,18.00531768798828,26.62820816040039,6,4,0,0.2,0.0,2.0,"[25.954999923706055, 42.887779235839844, 34.948787689208984, 45.9007568359375, 56.35565948486328, 73.15029907226562, 66.33415222167969, 64.93751525878906, 15.440359115600586, 70.65521240234375]"
-FW109cbv0g_3,-FW109cbv0g,2-5s,control,REMOVE_RANDOM,9,2,10,13.13661594390869,34.887657165527344,11.102086067199707,32.801082611083984,6,4,0,0.2,0.0,2.0,"[23.162002563476562, 43.106300354003906, 33.033721923828125, 52.760032653808594, 61.842132568359375, 88.94881439208984, 81.80374145507812, 72.7713394165039, 10.829549789428711, 95.60205078125]"
-FW109cbv0g_4,-FW109cbv0g,2-5s,harmful,FULL_ACCESS,0,1,10,6.188822174072266,34.656551361083984,5.44735050201416,36.12820816040039,9,1,0,0.3,0.0,2.0,"[42.887779235839844, 34.948787689208984, 25.954999923706055, 15.440359115600586, 56.35565948486328, 66.33415222167969, 45.9007568359375, 64.93751525878906, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_4,-FW109cbv0g,2-5s,harmful,FULL_ACCESS,0,2,10,6.303038597106934,40.080711364746094,4.76561164855957,39.215721130371094,8,2,0,0.3,0.0,2.0,"[39.58799362182617, 32.381996154785156, 22.60558319091797, 9.943941116333008, 57.73069381713867, 75.88078308105469, 50.70074462890625, 68.44405364990234, 88.30235290527344, 95.11685180664062]"
-FW109cbv0g_4,-FW109cbv0g,2-5s,harmful,REMOVE_HARD,0,1,10,6.188822174072266,34.656551361083984,5.44735050201416,36.12820816040039,9,1,0,0.3,0.0,2.0,"[42.887779235839844, 34.948787689208984, 25.954999923706055, 15.440359115600586, 56.35565948486328, 45.9007568359375, 66.33415222167969, 64.93751525878906, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_4,-FW109cbv0g,2-5s,harmful,REMOVE_HARD,0,2,10,6.2951051712036135,40.21744155883789,4.860483169555664,39.22913360595703,9,1,0,0.3,0.0,2.0,"[39.48501968383789, 32.92318344116211, 23.559755325317383, 9.83132553100586, 57.720863342285156, 50.737403869628906, 75.79401397705078, 68.39581298828125, 88.29472351074219, 95.09494018554688]"
-FW109cbv0g_4,-FW109cbv0g,2-5s,harmful,REMOVE_RANDOM,0,1,10,6.188822174072266,34.656551361083984,5.44735050201416,36.12820816040039,9,1,0,0.3,0.0,2.0,"[42.887779235839844, 34.948787689208984, 15.440359115600586, 25.954999923706055, 56.35565948486328, 66.33415222167969, 45.9007568359375, 64.93751525878906, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_4,-FW109cbv0g,2-5s,harmful,REMOVE_RANDOM,0,2,10,6.334733390808106,40.04683303833008,4.812677383422852,39.18790054321289,8,2,0,0.3,0.0,2.0,"[39.55782699584961, 32.36526870727539, 9.92641830444336, 22.588117599487305, 57.718971252441406, 75.81681823730469, 50.656829833984375, 68.34362030029297, 88.2122802734375, 95.13499450683594]"
-FW109cbv0g_4,-FW109cbv0g,2-5s,harmful,REMOVE_RANDOM,1,1,10,6.188822174072266,34.656551361083984,5.44735050201416,36.12820816040039,9,1,0,0.3,0.0,2.0,"[42.887779235839844, 34.948787689208984, 25.954999923706055, 15.440359115600586, 66.33415222167969, 56.35565948486328, 45.9007568359375, 64.93751525878906, 73.15029907226562, 70.65521240234375]"
-FW109cbv0g_4,-FW109cbv0g,2-5s,harmful,REMOVE_RANDOM,1,2,10,6.296455383300781,40.141639709472656,4.749277114868164,39.44294738769531,8,2,0,0.3,0.0,2.0,"[39.79648971557617, 32.43223571777344, 22.732757568359375, 10.005252838134766, 75.7049560546875, 58.01348114013672, 50.872413635253906, 68.65877532958984, 88.07971954345703, 95.13079833984375]"
-FW109cbv0g_4,-FW109cbv0g,2-5s,harmful,REMOVE_RANDOM,2,1,10,6.188822174072266,34.656551361083984,5.44735050201416,36.12820816040039,9,1,0,0.3,0.0,2.0,"[42.887779235839844, 34.948787689208984, 25.954999923706055, 15.440359115600586, 56.35565948486328, 66.33415222167969, 45.9007568359375, 64.93751525878906, 73.15029907226562, 70.65521240234375]"
